SNAP_DATE_DAY,NPS,total_count,delta_NPS_all,ml_anomaly_FILIAL_ID_significant,z_anomaly_FILIAL_ID_significant,anomaly_FILIAL_ID_significant,ml_anomaly_NETWORK_4G_SHARE_significant,z_anomaly_NETWORK_4G_SHARE_significant,anomaly_NETWORK_4G_SHARE_significant,ml_anomaly_NETWORK_DURATION_2G_significant,z_anomaly_NETWORK_DURATION_2G_significant,anomaly_NETWORK_DURATION_2G_significant,ml_anomaly_NETWORK_DURATION_4G_significant,z_anomaly_NETWORK_DURATION_4G_significant,anomaly_NETWORK_DURATION_4G_significant,ml_anomaly_NETWORK_OVERLOAD_significant,z_anomaly_NETWORK_OVERLOAD_significant,anomaly_NETWORK_OVERLOAD_significant,ml_anomaly_NETWORK_PROSTOI_significant,z_anomaly_NETWORK_PROSTOI_significant,anomaly_NETWORK_PROSTOI_significant,ml_anomaly_NETWORK_SPD_LOWER_THAN_2000_significant,z_anomaly_NETWORK_SPD_LOWER_THAN_2000_significant,anomaly_NETWORK_SPD_LOWER_THAN_2000_significant,ml_anomaly_NETWORK_SPEED_LTE_significant,z_anomaly_NETWORK_SPEED_LTE_significant,anomaly_NETWORK_SPEED_LTE_significant,ml_anomaly_NETWORK_SQI_DATA_significant,z_anomaly_NETWORK_SQI_DATA_significant,anomaly_NETWORK_SQI_DATA_significant,ml_anomaly_NETWORK_SQI_VOICE_significant,z_anomaly_NETWORK_SQI_VOICE_significant,anomaly_NETWORK_SQI_VOICE_significant,ml_anomaly_NETWORK_VOLTE_significant,z_anomaly_NETWORK_VOLTE_significant,anomaly_NETWORK_VOLTE_significant,ml_anomaly_NETWORK_VOWIFI_significant,z_anomaly_NETWORK_VOWIFI_significant,anomaly_NETWORK_VOWIFI_significant,ml_anomaly_PRODUCT_EVA_TYPE_significant,z_anomaly_PRODUCT_EVA_TYPE_significant,anomaly_PRODUCT_EVA_TYPE_significant,ml_anomaly_PRODUCT_GROUP_TARIFF_significant,z_anomaly_PRODUCT_GROUP_TARIFF_significant,anomaly_PRODUCT_GROUP_TARIFF_significant,ml_anomaly_PRODUCT_NAME_LINE_TP_significant,z_anomaly_PRODUCT_NAME_LINE_TP_significant,anomaly_PRODUCT_NAME_LINE_TP_significant,ml_anomaly_PRODUCT_PEREPLATY_significant,z_anomaly_PRODUCT_PEREPLATY_significant,anomaly_PRODUCT_PEREPLATY_significant,ml_anomaly_PRODUCT_TARIFF_CHANGE_significant,z_anomaly_PRODUCT_TARIFF_CHANGE_significant,anomaly_PRODUCT_TARIFF_CHANGE_significant,ml_anomaly_PROFILE_DEVICE_OS_significant,z_anomaly_PROFILE_DEVICE_OS_significant,anomaly_PROFILE_DEVICE_OS_significant,ml_anomaly_PROFILE_DEVICE_PRICE_significant,z_anomaly_PROFILE_DEVICE_PRICE_significant,anomaly_PROFILE_DEVICE_PRICE_significant,ml_anomaly_PROFILE_DEVICE_TYPE_significant,z_anomaly_PROFILE_DEVICE_TYPE_significant,anomaly_PROFILE_DEVICE_TYPE_significant,ml_anomaly_PROFILE_KINOPOISK_significant,z_anomaly_PROFILE_KINOPOISK_significant,anomaly_PROFILE_KINOPOISK_significant,ml_anomaly_REGION_FILIAL_significant,z_anomaly_REGION_FILIAL_significant,anomaly_REGION_FILIAL_significant,ml_anomaly_SURVEY_AGE_GROUP_significant,z_anomaly_SURVEY_AGE_GROUP_significant,anomaly_SURVEY_AGE_GROUP_significant,ml_anomaly_SURVEY_ARPU_GROUP_significant,z_anomaly_SURVEY_ARPU_GROUP_significant,anomaly_SURVEY_ARPU_GROUP_significant,ml_anomaly_SURVEY_CITY_SIZE_significant,z_anomaly_SURVEY_CITY_SIZE_significant,anomaly_SURVEY_CITY_SIZE_significant,ml_anomaly_SURVEY_GENDER_significant,z_anomaly_SURVEY_GENDER_significant,anomaly_SURVEY_GENDER_significant,ml_anomaly_SURVEY_OPERATOR_AGE_GROUP_significant,z_anomaly_SURVEY_OPERATOR_AGE_GROUP_significant,anomaly_SURVEY_OPERATOR_AGE_GROUP_significant
2023-12-31,-0.0718830993107301,17,-0.22341123725623846,9.0,17.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Внутрисетевые,False,False,Управляй!+ 2.0,False,False,False,False,False,False,False,False,False,False,False,Нет данных,False,False,SMARTPHONE,False,False,False,False,False,Уральский филиал,False,False,55,False,False,False,False,False,False,False,False,False,False,False,45-54,False,False
2024-01-01,-0.12863920658925415,16,-0.05675610727852405,9.0,2.0,False,c. 80-90%,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Персональные,Все мобильные,False,Управляй!+ 2.0,False,False,Более 40 руб,False,False,False,False,False,False,False,False,False,False,False,False,NETWORK DEVICE,False,False,False,False,Центральный филиал,False,False,55,False,False,False,False,False,False,False,False,False,False,False,55,False,False
2024-01-02,0.09765132924054618,20,0.22629053582980033,8.0,8.0,8.0,c. 80-90%,c. 80-90%,c. 80-90%,False,Более 20%,False,False,False,False,False,False,False,False,Риск простоя,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Тёплый приём - линейка 4.0,False,False,False,False,False,False,181-366 дней,False,iOS,False,False,False,False,False,SMART WATCH,False,False,False,До 100MB,False,Центральный филиал,False,False,45-54,45-54,45-54,False,False,False,False,False,False,False,False,False,18-24,False,False
2024-01-03,-0.09650454037192509,10,-0.19415586961247128,12.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Нет простоя,False,False,20...80%,False,False,Прочее,Прочее,Прочее,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Внутрисетевые,False,False,Управляй!+ 2.0,False,False,False,False,False,91-180 дней,False,False,False,False,False,10-25 тыс. руб.,False,False,SMARTPHONE,False,False,False,False,False,Дальневосточный филиал,Дальневосточный филиал,Дальневосточный филиал,45-54,False,False,False,False,False,False,False,False,False,False,False,55+,False,False
2024-01-04,-0.2589388806156035,14,-0.16243434024367842,12.0,False,False,c. 80-90%,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Прочее,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Внутрисетевые,False,False,Управляй!+ 2.0,False,False,False,False,False,Прочее,False,False,False,False,False,Нет данных,False,False,NETWORK DEVICE,False,False,Нет,Более 1GB,False,Поволжский филиал,False,False,55,False,False,False,False,False,Средний,False,False,False,False,False,18-24,False,False
2024-01-05,-0.015628236284011388,12,0.2433106443315921,9.0,False,False,False,False,False,Прочее,5...20%,False,False,Менее 80%,False,False,До 15 дней,False,5-24 часа,False,False,20...80%,False,False,Прочее,False,False,<98%,>99.5%,False,False,False,False,False,False,False,False,False,False,False,False,False,Прочие,Все включено,False,Управляй!+ 2.0,Тарифные планы FMC - Объединяй 1.0,False,False,False,False,Более 366 дней,False,False,Прочее,Прочее,Прочее,До 10 тыс. руб.,False,False,SMARTPHONE,False,False,False,False,False,Кавказский филиал,False,False,45-54,False,False,False,False,False,Средний,False,False,False,False,False,18-24,False,False
2024-01-06,-0.12838557087796937,14,-0.11275733459395798,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Все мобильные,False,False,Управляй!+ 2.0,False,False,False,False,False,False,Более 366 дней,False,False,False,False,False,False,False,UNDEFINED,USB MODEM,False,False,False,False,Сибирский филиал,Центральный филиал,False,55,False,False,False,False,False,False,Малый,False,False,Муж,False,18-24,False,False
2024-01-07,-0.13236473483264635,16,-0.003979163954676984,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,СНГ,False,False,Управляй!+ 2.0,Без переплат - Линейка 1.4,False,False,False,False,False,До 30 дней,False,False,False,False,Нет данных,False,False,NETWORK DEVICE,False,False,False,False,False,Столичный филиал,Северо-Западный филиал,False,55,False,False,False,False,False,False,False,False,False,False,False,55,False,False
2024-01-08,0.004250680190289972,10,0.13661541502293634,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20...80%,20...80%,20...80%,False,False,False,False,False,False,98..99.5%,False,False,False,False,False,False,False,False,False,False,False,Внутрисетевые,Агентский конвергент,False,Управляй!+ 2.0,False,False,False,False,False,Более 366 дней,False,False,False,False,False,False,False,False,USB MODEM,UNDEFINED,False,False,False,False,Столичный филиал,False,False,45-54,False,False,False,False,False,False,False,False,False,False,False,45-54,False,False
2024-01-09,0.05043027966964825,19,0.04617959947935828,17.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Все мобильные,Без переплат,False,Управляй!+ 2.0,Агентская линейка 2021,False,False,False,False,False,False,False,False,False,False,False,False,False,UNDEFINED,False,False,False,False,False,False,False,False,35-44,False,False,False,False,False,False,False,False,False,False,False,18-24,False,False
2024-01-10,-0.27482566929687874,14,-0.325255948966527,9.0,False,False,False,False,False,Прочее,False,False,False,False,False,Нет,False,False,Риск простоя,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Сэмплинг,False,False,Управляй!+ 2.0,False,False,False,False,False,181-366 дней,False,False,False,False,False,До 10 тыс. руб.,False,False,UNDEFINED,False,False,False,False,False,Кавказский филиал,False,False,55,35-44,False,False,False,False,False,False,False,False,False,False,18-24,False,False
2024-01-11,0.16192278951635755,10,0.4367484588132363,14.0,15.0,False,c. 80-90%,a. <100 MB,False,Прочее,Прочее,Прочее,False,False,False,False,False,False,5-24 часа,Более 24 часов,False,Более 80%,Менее 20%,False,2...5 Mbps,5...10 Mbps,False,Прочее,False,False,98..99.5%,False,False,Не VoLTE,Не VoLTE,Не VoLTE,False,False,False,False,False,False,Сэмплинг,Агентский конвергент,False,Включайся! - Линейка 2 Огненный щит,Тёплый приём - линейка 7.2,False,False,Нет переплат,False,31-90 дней,False,False,Прочее,False,False,До 10 тыс. руб.,False,False,USB MODEM,SMART WATCH,False,Нет,False,False,Столичный филиал,False,False,45-54,False,False,False,Средний,False,Большой,False,False,False,False,False,55+,55+,55+
2024-01-12,0.1688887982644221,11,0.0069660087480645505,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5-24 часа,False,False,False,False,False,2...5 Mbps,2...5 Mbps,2...5 Mbps,98...99.5%,False,False,>99.5%,False,False,False,False,False,False,False,False,False,False,False,Сэмплинг,False,False,Управляй!+ 2.0,False,False,False,False,False,Более 366 дней,False,False,False,False,False,До 10 тыс. руб.,До 10 тыс. руб.,До 10 тыс. руб.,LAPTOP,False,False,False,False,False,Столичный филиал,False,False,55,False,False,False,False,False,Большой,False,False,False,False,False,55,False,False
2024-01-13,-0.10351408419566663,15,-0.2724028824600887,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5-24 часа,Нет простоя,False,Более 80%,False,False,False,False,False,<98%,False,False,>99.5%,False,False,False,False,False,False,False,False,False,False,False,Внутрисетевые,False,False,Управляй!+ 2.0,CVM: Персональный 2.0,False,False,False,False,181-366 дней,False,False,False,False,False,До 10 тыс. руб.,Более 50 тыс. руб,False,ROUTER,False,False,False,False,False,Дальневосточный филиал,Дальневосточный филиал,Дальневосточный филиал,55,False,False,False,False,False,False,False,False,False,False,False,55,False,False
2024-01-14,-0.015515176382530242,13,0.08799890781313638,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1-5 часов,False,False,False,False,False,False,False,False,<98%,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Внутрисетевые,False,False,Управляй!+ 2.0,False,False,False,False,False,91-180 дней,False,False,iOS,False,False,25-50 тыс. руб.,False,False,NETWORK DEVICE,False,False,False,False,False,Северо-Западный филиал,False,False,55,False,False,False,False,False,False,False,False,False,False,False,45-54,18-24,False
2024-01-15,0.047458134836501346,19,0.06297331121903159,9.0,13.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,<98%,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Прочие,Прочие,Прочие,Тёплый приём - линейка 4.1,False,False,False,False,False,False,False,False,False,False,False,False,Нет данных,False,USB MODEM,False,False,False,False,False,False,False,False,55,False,False,False,False,False,False,False,False,False,False,False,55,False,False
2024-01-16,-0.010892922926266623,21,-0.05835105776276797,12.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,СНГ,False,False,Управляй!+ 2.0,B2B пакеты Lego,False,False,False,False,False,False,False,False,False,False,До 10 тыс. руб.,False,False,ROUTER,False,False,False,False,False,False,False,False,55,18-24,False,False,False,False,False,False,False,False,False,False,55,False,False
2024-01-17,-0.2113258682736417,13,-0.20043294534737507,12.0,False,False,d. >90%,False,False,False,False,False,False,False,False,False,False,False,1-5 часов,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Более 80%,False,False,False,Есть,False,False,False,False,СНГ,Все включено,False,Управляй!+ 2.0,False,False,False,False,False,91-180 дней,False,False,Прочее,False,False,False,False,False,USB MODEM,False,False,False,False,False,Столичный филиал,False,False,55,False,False,False,False,False,Большой,False,False,False,False,False,55,False,False
2024-01-18,0.136634018901997,13,0.3479598871756387,12.0,13.0,False,False,False,False,False,False,False,False,Менее 80%,False,Нет,Нет,Нет,False,False,False,False,False,False,False,2...5 Mbps,False,Прочее,False,False,False,<98%,False,Более 80%,False,False,False,False,False,Ева МЛК,False,False,Внутрисетевые,False,False,Управляй!+ 2.0,Включайся! - Линейка 3.0,False,False,False,False,31-90 дней,False,False,Прочее,False,False,False,False,False,USB MODEM,False,False,False,False,False,Столичный филиал,Центральный филиал,False,False,45-54,False,False,Высокий,False,False,False,False,False,False,False,18-24,45-54,False
2024-01-19,-0.06555756133170827,10,-0.20219158023370526,9.0,False,False,c. 80-90%,False,False,False,False,False,Прочее,False,False,False,False,False,False,False,False,False,False,False,>10 Mbps,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Сэмплинг,False,False,Управляй!+ 2.0,False,False,False,False,False,Более 366 дней,False,False,False,False,False,Более 50 тыс. руб,False,False,SMARTPHONE,TABLET,False,До 100MB,False,False,Уральский филиал,False,False,55,False,False,False,False,False,False,False,False,False,False,False,55,False,False
2024-01-20,0.0026195407497424713,12,0.06817710208145074,9.0,False,False,b. <80%,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,>10 Mbps,>10 Mbps,>10 Mbps,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Внутрисетевые,Все включено,False,Управляй!+ 2.0,Без переплат - Линейка 2.0,False,False,False,False,False,181-366 дней,False,False,Android,False,Нет данных,False,False,SMARTPHONE,False,False,False,False,False,Поволжский филиал,False,False,45-54,False,False,False,False,False,False,False,False,False,False,False,45-54,False,False
2024-01-21,-0.18976108651212747,21,-0.19238062726186994,9.0,13.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Прочие,False,False,Управляй!+ 2.0,Включайся! - Линейка 2.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25-34,False,False,False,False,False,False,False,False,False,False,False,18-24,False,False
2024-01-22,-0.1289007397745873,14,0.06086034673754018,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,>10 Mbps,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,СНГ,False,False,Включайся! - Линейка 2 Огненный щит,ТП Посекундный 2021,False,False,False,False,False,False,False,False,False,False,False,False,False,SMARTPHONE,False,False,False,False,False,Дальневосточный филиал,False,False,55,False,False,False,False,False,False,False,False,False,False,False,45-54,25-34,False
2024-01-23,0.16486000694116423,14,0.29376074671575153,12.0,False,False,c. 80-90%,False,False,5...20%,False,False,False,False,False,False,Более 15 дней,False,False,Нет простоя,False,False,False,False,False,False,False,Прочее,False,False,False,False,False,False,Не VoLTE,False,False,False,False,False,False,False,Все включено,Агентский конвергент,False,Управляй!+ 2.0,Без переплат - Линейка 1.3,False,До 40 руб,False,False,False,False,False,False,False,False,False,False,False,USB MODEM,False,False,False,False,False,Уральский филиал,Дальневосточный филиал,False,55,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-24,-0.08767386638237899,16,-0.2525338733235432,12.0,1.0,False,c. 80-90%,False,False,5...20%,False,False,False,False,False,False,False,False,Риск простоя,Риск простоя,Риск простоя,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Сэмплинг,False,False,Управляй!+ 2.0,Линейка 'Безлимит 1.0',False,False,False,False,False,91-180 дней,False,False,False,False,False,False,False,USB MODEM,SMART WATCH,False,False,False,False,Сибирский филиал,False,False,55,False,False,False,False,False,False,False,False,False,False,False,False,55,False
2024-01-25,-0.12756876665248532,13,-0.03989490027010632,12.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Прочее,False,False,False,False,False,False,False,False,False,False,False,Нет,False,False,False,False,False,Внутрисетевые,False,False,Управляй!+ 2.0,Тёплый приём - линейка 3.0,False,False,False,False,31-90 дней,False,False,False,False,False,10-25 тыс. руб.,False,False,PHONE,False,False,False,False,False,Столичный филиал,False,False,55,18-24,False,False,False,False,False,False,False,False,False,False,55,False,False
2024-01-26,-0.21216389996639337,12,-0.08459513331390806,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1-5 часов,1-5 часов,1-5 часов,False,Менее 20%,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Прочие,Без переплат,False,Управляй!+ 2.0,False,False,False,False,False,Прочее,Прочее,Прочее,Прочее,False,False,False,False,False,SMARTPHONE,False,False,False,False,False,Дальневосточный филиал,Северо-Западный филиал,False,55+,False,False,False,False,False,Малый,False,False,False,False,False,55,False,False
2024-01-27,-0.11319989516964167,16,0.0989640047967517,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,<2 Mbps,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Сэмплинг,Агентский конвергент,False,Управляй!+ 2.0,False,False,False,False,False,Более 366 дней,Более 366 дней,Более 366 дней,False,False,False,False,10-25 тыс. руб.,False,NETWORK DEVICE,TABLET,False,100MB - 1GB,Нет,False,False,False,False,55,55+,False,False,False,False,Малый,Средний,False,Не определен,False,False,55,55+,False
2024-01-28,0.22618360426046275,14,0.33938349943010443,12.0,False,False,c. 80-90%,False,False,Более 20%,Прочее,False,Более 80%,Более 80%,Более 80%,До 15 дней,До 15 дней,До 15 дней,Нет простоя,False,False,False,False,False,>10 Mbps,False,False,<98%,False,False,Прочее,Прочее,Прочее,До 80%,До 80%,До 80%,False,False,False,False,False,False,Внутрисетевые,False,False,Управляй!+ 2.0,FMC - продукты для агентов,False,False,False,False,Прочее,До 30 дней,False,Прочее,Прочее,Прочее,Нет данных,Нет данных,Нет данных,NETWORK DEVICE,False,False,Более 1GB,Более 1GB,Более 1GB,Дальневосточный филиал,False,False,35-44,False,False,False,False,False,False,False,False,Муж,Муж,Муж,18-24,55+,False
2024-01-29,0.01922738152337718,15,-0.20695622273708555,12.0,False,False,False,d. >90%,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Внутрисетевые,False,False,Управляй!+ 2.0,False,False,False,False,False,False,False,False,False,False,False,25-50 тыс. руб.,False,False,NETWORK DEVICE,False,False,False,False,False,Дальневосточный филиал,False,False,35-44,False,False,False,False,False,False,False,False,False,False,False,18-24,False,False
2024-01-30,-0.046201323466112096,15,-0.06542870498948927,5.0,10.0,False,False,False,False,False,False,False,False,False,False,Более 15 дней,False,False,5-24 часа,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Сэмплинг,False,False,Управляй!+ 2.0,False,False,False,False,False,Прочее,False,False,False,False,False,Нет данных,False,False,PHONE,False,False,False,False,False,Столичный филиал,False,False,35-44,25-34,False,False,False,False,False,False,False,False,False,False,45-54,False,False
2024-01-31,-0.07104328222325952,15,-0.024841958757147425,5.0,False,False,False,False,False,Более 20%,Прочее,False,False,False,False,False,False,False,False,False,False,False,False,False,>10 Mbps,False,False,False,False,False,98..99.5%,False,False,False,False,False,False,False,False,False,False,False,Прочие,Внутрисетевые,False,Управляй!+ 2.0,False,False,False,False,False,Прочее,31-90 дней,False,False,False,False,False,False,False,USB MODEM,False,False,False,False,False,False,False,False,55,False,False,False,False,False,False,False,False,False,False,False,55,False,False
2024-02-01,-0.08221812113906764,5,-0.011174838915808116,5.0,False,False,False,False,False,Прочее,False,False,Менее 80%,False,False,False,False,False,Более 24 часов,False,False,False,False,False,>10 Mbps,False,False,>99.5%,False,False,<98%,False,False,False,False,False,False,False,False,False,False,False,Прочие,False,False,Управляй!+ 2.0,False,False,False,False,False,31-90 дней,False,False,False,False,False,25-50 тыс. руб.,False,False,SMARTPHONE,False,False,Более 1GB,False,False,Столичный филиал,False,False,55+,False,False,Высокий,False,False,False,False,False,False,False,False,18-24,False,False
2024-02-02,-0.030311882205434258,5,0.05190623893363338,5.0,False,False,b. <80%,False,False,Прочее,False,False,False,False,False,False,False,False,1-5 часов,False,False,Прочее,False,False,<2 Mbps,False,False,>99.5%,False,False,False,False,False,Не VoLTE,False,False,False,False,False,False,False,False,Внутрисетевые,False,False,Управляй!+ 2.0,False,False,False,False,False,181-366 дней,False,False,Прочее,False,False,До 10 тыс. руб.,False,False,SMARTPHONE,NETWORK DEVICE,False,Нет,False,False,Дальневосточный филиал,False,False,35-44,False,False,False,False,False,Средний,False,False,False,False,False,18-24,False,False
2024-02-03,-0.0039937489224615265,17,0.026318133282972733,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Прочие,False,False,Управляй!+ 2.0,Без переплат - Линейка 3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,TABLET,False,False,False,False,False,Поволжский филиал,False,False,45-54,False,False,False,False,False,False,False,False,False,False,False,45-54,False,False
2024-02-04,-0.05540634753676377,13,-0.05141259861430224,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Нет простоя,Более 24 часов,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Нет,False,False,Ева+,False,Сэмплинг,False,False,Управляй!+ 2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SMARTPHONE,False,False,False,False,False,Дальневосточный филиал,False,False,55,False,False,False,Низкий,False,False,False,False,False,False,False,55,35-44,False
2024-02-05,-0.1588565411900137,11,-0.10345019365324992,9.0,13.0,False,False,b. <80%,False,False,False,False,False,Более 80%,False,Более 15 дней,До 15 дней,False,Более 24 часов,False,False,False,False,False,Прочее,False,False,Прочее,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Прочие,False,False,Управляй!+ 2.0,False,False,False,До 40 руб,False,Более 366 дней,False,False,False,False,False,False,False,False,USB MODEM,False,False,Нет,False,False,Сибирский филиал,False,False,45-54,False,False,Средний,False,False,False,False,False,False,False,False,18-24,False,False
2024-02-06,0.24472146846109308,13,0.4035780096511068,9.0,False,False,False,a. <100 MB,False,5...20%,False,False,Более 80%,Прочее,False,Более 15 дней,False,False,5-24 часа,5-24 часа,5-24 часа,20...80%,False,False,False,<2 Mbps,False,False,98...99.5%,False,>99.5%,98..99.5%,False,False,До 80%,False,False,False,False,False,False,False,Внутрисетевые,False,False,Управляй!+ 2.0,False,False,Нет переплат,Нет переплат,Нет переплат,181-366 дней,False,False,False,Android,False,False,Более 50 тыс. руб,False,SMARTPHONE,False,False,False,100MB - 1GB,False,Столичный филиал,Уральский филиал,False,55+,55+,55+,False,False,False,False,False,False,False,Не определен,False,55,55+,False
2024-02-07,-0.2834954451720271,17,-0.5282169136331202,5.0,15.0,False,False,c. 80-90%,False,Менее 5%,False,False,Более 80%,Более 80%,Более 80%,Нет,False,False,Риск простоя,1-5 часов,False,False,False,False,<2 Mbps,False,False,False,False,False,>99.5%,False,False,False,False,False,Есть,False,False,Ева+,False,False,Агентский конвергент,False,False,Управляй!+ 2.0,False,False,До 40 руб,False,False,False,False,False,Прочее,Прочее,Прочее,Нет данных,10-25 тыс. руб.,False,USB MODEM,LAPTOP,False,False,False,False,Сибирский филиал,False,False,55+,False,False,Средний,False,False,Малый,False,False,Муж,False,False,55+,False,False
2024-02-08,0.02317056744569905,18,0.3066660126177262,12.0,8.0,False,d. >90%,d. >90%,d. >90%,False,5...20%,False,False,Прочее,False,False,False,False,False,False,False,False,False,False,<2 Mbps,<2 Mbps,<2 Mbps,False,>99.5%,False,False,False,False,False,False,False,False,False,False,False,False,False,ПД,Персональные,False,Управляй!+ 2.0,Прочее,False,False,False,False,False,False,False,False,False,False,Нет данных,До 10 тыс. руб.,False,SMART WATCH,False,False,False,False,False,False,Столичный филиал,False,55,18-24,False,False,False,False,False,False,False,False,False,False,55+,False,False
2024-02-09,-0.10603816643530321,20,-0.12920873388100226,12.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5...10 Mbps,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Прочие,False,False,Управляй!+ 2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,UNDEFINED,False,False,False,False,False,Уральский филиал,False,False,55,False,False,False,Высокий,False,False,False,False,False,False,False,False,False,False
2024-02-10,-0.061370249136655376,15,0.04466791729864784,5.0,False,False,a. <100 MB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,>10 Mbps,False,False,False,<98%,False,False,False,False,False,False,False,False,False,False,Ева Volte,False,False,Прочие,False,False,Включайся! - Линейка 2 Огненный щит,Без переплат - Линейка 2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,NETWORK DEVICE,False,False,False,False,False,Уральский филиал,Центральный филиал,False,18-24,False,False,False,False,False,False,False,False,False,False,False,18-24,False,False
2024-02-11,-0.0960367130680182,17,-0.03466646393136282,12.0,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Все включено,Все мобильные,False,Управляй!+ 2.0,CVM,False,False,False,False,False,False,False,False,False,False,10-25 тыс. руб.,False,False,DATA CARD,PHONE,False,False,False,False,Кавказский филиал,False,False,55,25-34,False,False,False,False,False,False,False,False,False,False,18-24,False,False
2024-02-12,-0.3167710322113279,13,-0.2207343191433097,9.0,18.0,False,False,False,False,False,False,False,Прочее,False,False,False,False,False,1-5 часов,False,False,False,False,False,False,False,False,False,False,False,98..99.5%,False,False,Не VoLTE,False,False,False,False,False,False,False,False,СНГ,Без переплат,False,Управляй!+ 2.0,Тарифные планы FMC - Объединяй 3.0,False,Нет переплат,False,False,False,False,False,False,False,False,10-25 тыс. руб.,False,False,SMARTPHONE,False,False,Более 1GB,False,False,Столичный филиал,False,False,35-44,False,False,False,False,False,Средний,False,False,False,False,False,18-24,False,False
